common_name,synonym
Roter Veltliner,weissholzige ribula maucnjk
Roter Veltliner,dreimänner
Roter Veltliner,feldlinger
Roter Veltliner,fleischtraube
Roter Veltliner,fleischweiner
Roter Veltliner,grosser traminer
Roter Veltliner,moslavina
Roter Veltliner,muscateller
Roter Veltliner,raifler
Roter Veltliner,ranfoliza
Roter Veltliner,rossola
Roter Veltliner,roter veltliner
Roter Veltliner,rotgipfler
Roter Veltliner,rother raifler
Roter Veltliner,rothreifler
Roter Veltliner,rotreifler
Roter Veltliner,traminer
Roter Veltliner,valentin
Roter Veltliner,valteliner
Roter Veltliner,veltliner
Roter Veltliner,weisser raifler
Rotgipfler,rotgipfler
Roupeiro, codega
Roupeiro,roupeiro 
Roussanne,fromental
Roussanne,fromental jaune
Roussanne,fromenteal
Roussanne,greffon
Roussanne,petite rousette
Roussanne,plant de seyssel
Roussanne,rabellot
Roussanne,rabelot
Roussanne,ramoulette
Roussanne,rebellot
Roussanne,remoulette
Roussanne,roussane
Roussanne,roussane blanc
Roussanne,roussanne
Roussanne,roussanne blanc
Roussanne,rusan belyi
Roussanne,rusan blan
Roussanne,barbin
Roussanne,courtoisie
Roussanne,fromenteau
Roussanne,greffou
Roussanne,martin cot
Roussanne,picotin blanc
Roussanne,rebolot
Roussanne,roussette
Rovello bianco,greco muscio and grecomusc
Rovello bianco,rovello
Rovello bianco,rovello bianco
Rovello bianco,roviello
Rubintos,rubintos
Ruby Cabernet,ruby cabernet
Ruby Cabernet,ruby chablais
Ruby Cabernet,ruby chablis
Ruché, ruché 
Ruché,rouchet
Rufete, rufeta
Rufete, tinta carvalha 
Rufete, tinta pinheira 
Rufete,rufete 
Sabro,sabro
Sacy, tresallier
Sacy,aligoté vert
Sacy,and weissklemmer
Sacy,blanc de pays
Sacy,blanc moulin
Sacy,blanc vert
Sacy,fairené
Sacy,farié
Sacy,farinier blanc
Sacy,ferné
Sacy,fernet
Sacy,ferney
Sacy,menu blanc
Sacy,peut blanc
Sacy,pivoine
Sacy,plant d'essert
Sacy,plant de sacy
Sacy,sacy 
Sacy,sassy
Sacy,souche
Sacy,terzari
Sacy,tres sailier
Sacy,tresalier
Sacy,tresallier
Sacy,tressaillier
Sacy,tressalier
Sacy,tressallier
Sacy,trezaguier
Sacy,trezailhi
Sacy,trezali
Sacy,trezari
Sacy,gros blanc
Sagrantino,sagrantino
Saint-Macaire,saint-macaire
Saint-Pierre Doré,cerceau
Saint-Pierre Doré,firminhac
Saint-Pierre Doré,lucane
Saint-Pierre Doré,per dore
Saint-Pierre Doré,roussellou
Saint-Pierre Doré,saint come
Saint-Pierre Doré,saint pierre
Saint-Pierre Doré,saint-clair
Saint-Pierre Doré,saint-pierre doré
Saint-Pierre Doré,san per dore and saint-pierre de l'allier
Saint-Pierre Doré,epinette
Saint-Pierre Doré,epinette blanc
Saint-Pierre Doré,epinette blanche
San Giuseppe nero,san giuseppe nero
Sangiovese,brunello
Sangiovese,brunello di montalcino
Sangiovese,primutico
Sangiovese,sangiovese
Saperavi,saperavi
Sauvignon blanc, sauvignon gris
Sauvignon blanc,and zöld ortlibi
Sauvignon blanc,beyaz sauvignon
Sauvignon blanc,blanc fume
Sauvignon blanc,bordeaux bianco
Sauvignon blanc,douce blanche
Sauvignon blanc,feher sauvignon
Sauvignon blanc,feigentraube
Sauvignon blanc,fie
Sauvignon blanc,fie dans le neuvillois
Sauvignon blanc,fume
Sauvignon blanc,fume blanc
Sauvignon blanc,fume surin
Sauvignon blanc,genetin
Sauvignon blanc,gennetin
Sauvignon blanc,gentin a romorantin
Sauvignon blanc,gros sauvignon
Sauvignon blanc,libournais
Sauvignon blanc,melkii sotern
Sauvignon blanc,muskat silvaner
Sauvignon blanc,muskat sylvaner
Sauvignon blanc,muskatani silvanec
Sauvignon blanc,muskatni silvanec
Sauvignon blanc,muskatsilvaner
Sauvignon blanc,painechon
Sauvignon blanc,pellegrina
Sauvignon blanc,petit sauvignon
Sauvignon blanc,picabon
Sauvignon blanc,pinot mestny bely
Sauvignon blanc,pissotta
Sauvignon blanc,puinechou
Sauvignon blanc,punechon
Sauvignon blanc,punechou
Sauvignon blanc,quinechon
Sauvignon blanc,sampelgrina
Sauvignon blanc,sarvonien
Sauvignon blanc,sauternes
Sauvignon blanc,sauvignon bianco
Sauvignon blanc,sauvignon bijeli
Sauvignon blanc,sauvignon blanc 
Sauvignon blanc,sauvignon blanco
Sauvignon blanc,sauvignon fume
Sauvignon blanc,sauvignon gros
Sauvignon blanc,sauvignon jaune
Sauvignon blanc,sauvignon jeune
Sauvignon blanc,sauvignon petit
Sauvignon blanc,sauvignon white
Sauvignon blanc,savagnin blanc
Sauvignon blanc,savagnin musque
Sauvignon blanc,savagnou
Sauvignon blanc,savignon
Sauvignon blanc,servanien
Sauvignon blanc,servonien
Sauvignon blanc,servoyen
Sauvignon blanc,souternes
Sauvignon blanc,sovinak
Sauvignon blanc,sovinjon
Sauvignon blanc,sovinjon beli
Sauvignon blanc,sovinon
Sauvignon blanc,spergolina
Sauvignon blanc,surin
Sauvignon blanc,sylvaner musque
Sauvignon blanc,uva pelegrina
Sauvignon blanc,weisser sauvignon
Sauvignon blanc,blanc doux
Sauvignon blanc,piccabon
Sauvignon blanc,rouchelin
Sauvignon blanc,sauvignon
Sauvignon blanc,sauvignon vert
Sauvignon blanc,savagnin
Savagnin, savagnin blanc 
Savagnin, traminer
Savagnin,forment
Savagnin,formentin blanc
Savagnin,fraentsch
Savagnin,princ bily
Savagnin,printsch grau
Savagnin,savagnin 
Savagnin,schleitheimer
Savagnin,servoyen blanc
Savagnin,traminer d'ore
Savagnin,traminer weiss
Savagnin,auvernat blanc
Savagnin,bon blanc
Savagnin,fromenteau
Savagnin,gentil blanc
Savagnin,gruenedel
Savagnin,ryvola bila
Savatiano,savatiano
Scheurebe,alzey s. 88
Scheurebe,dr. wagnerrebe
Scheurebe,s 88
Scheurebe,sämling
Scheurebe,sämling 88
Scheurebe,scheu
Scheurebe,scheu 88 and scheu riesling
Scheurebe,scheurebe
Schiava, trollinger 
Schiava, vernatsch
Schiava,schiava 
Schioppettino,schioppettino
Schönburger,schönburger
Sciacarello,sciacarello
Ségalin, ségalin
Ségalin,segalin 
Sémillon,sémillon
Septiner,septiner
Sercial , cerceal 
Sercial , esgana
Sercial , esgana cão 
Sercial ,sercial 
Servanin,servanin
Sgaretta,sgaretta
Sgaretta,sgavetta
Shiraz / Syrah,shiraz 
Shiraz / Syrah,syrah
Shiroka Melnishka,shiroka melnishka losa 
Shiroka Melnishka,melnik
Sideritis,sideritis
Siegerrebe,alzey 7957
Siegerrebe,az 7957
Siegerrebe,scheu 7957 and sieger
Siegerrebe,siegerrebe
Silvaner, österreicher
Silvaner, sylvaner 
Silvaner,arvine
Silvaner,arvine grande
Silvaner,augustiner weiss
Silvaner,beregi szilvani
Silvaner,boetzinger
Silvaner,cynifadl zeleny
Silvaner,cynifal
Silvaner,fliegentraube
Silvaner,franken riesling and grüner silvaner
Silvaner,frankenriesling
Silvaner,fueszeres szilvani
Silvaner,gentilvvert
Silvaner,gros rhin
Silvaner,gros-rhin
Silvaner,gruen silvaner
Silvaner,gruenfraenkisch
Silvaner,grün silvaner
Silvaner,grüner sylvaner
Silvaner,grünfraenkisch
Silvaner,haeusler schwarz
Silvaner,mishka
Silvaner,momavaka
Silvaner,monterey riesling
Silvaner,movavka
Silvaner,muschka
Silvaner,mushza
Silvaner,musza
Silvaner,nemetskii rizling
Silvaner,oesterreicher
Silvaner,oestreicher
Silvaner,pepltraube
Silvaner,picardon blanc
Silvaner,picardou blanc
Silvaner,plant du rhin
Silvaner,rhin
Silvaner,rundblatt
Silvaner,salfin
Silvaner,salfine bely
Silvaner,salvaner
Silvaner,salviner
Silvaner,scharvaner
Silvaner,scherwaner
Silvaner,schoenfeilner
Silvaner,schwaebler
Silvaner,schwuebler
Silvaner,sedmogradka
Silvaner,sedmogradska zelena
Silvaner,selenzhiz
Silvaner,selivan
Silvaner,silvaner 
Silvaner,silvanske zelene
Silvaner,siylvaner
Silvaner,sonoma riesling
Silvaner,sylvan zeleny
Silvaner,sylvaner
Silvaner,sylvaner verde
Silvaner,sylvaner vert
Silvaner,szilvani feher
Silvaner,tschafahnler
Silvaner,yesil silvaner
Silvaner,zelencic
Silvaner,zeleny
Silvaner,zierfandler
Silvaner,zierifandel
Silvaner,zinifal
Silvaner,zoeld szilvani
Silvaner,zoeldsilvaniб syilvaner
Silvaner,clozier
Silvaner,frankentraube
Silvaner,gamay blanc
Silvaner,gruenedel
Silvaner,johannisberger
Silvaner,moravka
Smederevka,smederevka
Souvignier gris,fr 392-83 and freiburg 392-83
Souvignier gris,souvignier gris
Souzão,sousão
Souzão,sousón
Souzão,souzão
Spagnol,spagnol
St. Laurent, svatovavrinecke
St. Laurent,st. laurent 
Ste Marie,ste marie
Sultana,sultana
Sumoll,sumoll
Sumoll,sumoll negro
Sumoll,sumoll tinto
Sumoll,verijariego negra
Sumoll,vijariego negra
Sumoll,vijariego negro
Sumoll Blanc,sumoi blanc and sumoll blanco
Sumoll Blanc,sumoll blanc
Susumaniello,susumaniello
Symphony,symphony
Tamarêz, crato branco
Tamarêz, tamares 
Tamarêz,tamarêz 
Tamîioasa, tămâioasă românească 
Tamîioasa, tamianka
Tamîioasa,tamîioasa 
Taminga,taminga
Tannat,tannat
Tarrango,tarrango
Tazzelenghe,tazzelenghe
Tempranillo , aragónez 
Tempranillo , cencibel 
Tempranillo , tinta del pais
Tempranillo , tinta roriz 
Tempranillo , ull de llebre 
Tempranillo ,albillo negro
Tempranillo ,aldepenas
Tempranillo ,aragonez
Tempranillo ,aragónez
Tempranillo ,aragonez da ferra
Tempranillo ,aragonez de elvas
Tempranillo ,arauxa
Tempranillo ,arganda
Tempranillo ,arinto tinto
Tempranillo ,cencibal
Tempranillo ,cencibera
Tempranillo ,chinchillana
Tempranillo ,chinchillano
Tempranillo ,chinchilyano
Tempranillo ,cupani
Tempranillo ,de por aca
Tempranillo ,escobera
Tempranillo ,garnacho fono
Tempranillo ,grenache de logrono
Tempranillo ,jacibera
Tempranillo ,jacibiera
Tempranillo ,jacivera
Tempranillo ,juan garcia
Tempranillo ,negra de mesa
Tempranillo ,negretto
Tempranillo ,palomino negro
Tempranillo ,pinuela
Tempranillo ,roriz
Tempranillo ,sensibel
Tempranillo ,tempranillo 
Tempranillo ,tempranillo crni
Tempranillo ,tempranillo de perralta
Tempranillo ,tempranillo de rioja
Tempranillo ,tempranillo de rioza
Tempranillo ,tempranillo rioja
Tempranillo ,tinta aragones
Tempranillo ,tinta corriente
Tempranillo ,tinta de madrid
Tempranillo ,tinta de santiago
Tempranillo ,tinta de toro
Tempranillo ,tinta del pais
Tempranillo ,tinta do inacio
Tempranillo ,tinta do pais
Tempranillo ,tinta monteira
Tempranillo ,tinta monteiro
Tempranillo ,tinta roris
Tempranillo ,tinta roriz
Tempranillo ,tinta santiago
Tempranillo ,tinto aragon
Tempranillo ,tinto aragones
Tempranillo ,tinto aragonez
Tempranillo ,tinto de la ribera
Tempranillo ,tinto de madrid
Tempranillo ,tinto de rioja
Tempranillo ,tinto de toro
Tempranillo ,tinto del pais
Tempranillo ,tinto del toro
Tempranillo ,tinto fino
Tempranillo ,tinto fino de madrid
Tempranillo ,tinto madrid
Tempranillo ,tinto pais
Tempranillo ,tinto ribiera
Tempranillo ,tinto riojano
Tempranillo ,tinto tempranillo
Tempranillo ,ull de liebre
Tempranillo ,ull de llebre
Tempranillo ,verdiell
Tempranillo ,vid de aranda
Tempranillo ,aragones
Tempranillo ,cencibel
Tempranillo ,crujidera
Tempranillo ,ojo de liebre
Tempranillo ,olho de lebre
Tempranillo ,tempranilla
Tempranillo ,tempranillo de la rioja
Tempranillo ,tinta fina
Tempranillo ,tinta madrid
Tempranillo ,valdepenas
Tempranillo blanco,cencibel de la mancha
Tempranillo blanco,forenses
Tempranillo blanco,temprana
Tempranillo blanco,tempranillo blanco
Tempranillo blanco,tinto de la rioja and tinto fino
Tempranillo blanco,albana
Tempranillo blanco,tempranilla
Tempranillo blanco,tempranillo de la rioja
Téoulier,grand téoulier
Téoulier,gros teoulier
Téoulier,manosquen
Téoulier,manosquin
Téoulier,petit téoulier
Téoulier,petit thuilier
Téoulier,petit thulier
Téoulier,plant de manosque
Téoulier,plant de porto
Téoulier,plant dufour
Téoulier,taurier
Téoulier,teinturier téoulier
Téoulier,teoulie
Téoulier,teoulier
Téoulier,téoulier
Téoulier,thuilier
Téoulier,thuillier
Téoulier,thuillier noir and trouillère
Teran,teran
Termarina rossa,termarina rossa
Teroldego, teroldego rotaliano
Teroldego,teroldego 
Terrantez,morrao
Terrantez,murrao
Terrantez,pe de perdrix
Terrantez,pied de perdix and terrantes
Terrantez,terrantez
Terrantez,pe de perdiz
Terret gris,bourret
Terret gris,tarret
Terret gris,terrain
Terret gris,terret bourret and terret rose
Terret gris,terret gris
Terret noir,terret noir
Thiniatiko,thiniatiko
Thrapsathiri,thrapsathiri
Tibouren,tibouren
Timorasso,morasso
Timorasso,timoraccio
Timorasso,timorasso
Timorasso,timorazza and timorosso
Timorasso,timuassa
Tinta Amarela,tinta amarela
Tinta Barroca,tinta barroca
Tinta Caiada,tinta caiada
Tinta Carvalha,tinta carvalha
Tinta Francisca,tinta francisca
Tinta Madeira,tinta madeira
Tinta Miuda,tinta miuda
Tinta Negra Mole, preto martinho
Tinta Negra Mole,tinta negra mole 
Tinto Cão,tinto cão
Torrontés, moscatel de austria
Torrontés, torontel 
Torrontés,see wiki page
Torrontés,torrontés 
Tourbat, torbato
Tourbat,and turbau
Tourbat,caninu
Tourbat,cuscosedda bianca
Tourbat,malvoisie des pyrenees orientales
Tourbat,malvoisie du roussillon
Tourbat,malvoisie tourbat
Tourbat,razola
Tourbat,torbat
Tourbat,torbato
Tourbat,torbato bianco
Tourbat,tourbat 
Tourbat,trubat iberica
Tourbat,trubau
Tourbat,turbato
Tourbat,canina
Touriga Franca, touriga francesa
Touriga Franca,touriga franca 
Touriga Nacional, azal espanhol 
Touriga Nacional, preto de mortágua
Touriga Nacional,touriga nacional 
Trbljan,trbljan
Treixadura, trajadura
Treixadura,teixadura blanca
Treixadura,tragadura
Treixadura,treixadura 
Treixadura,treixadura blanca
Treixadura,trinca dente
Treixadura,trincadeira and verdello rubio
Treixadura,trincadente
Trepat,bonicaire
Trepat,embolicaire
Trepat,parrel
Trepat,trapat
Trepat,traput and trepan
Trepat,trepat
Trevisana nera,trevisana nera
Trincadeira, castelão 
Trincadeira, torneiro
Trincadeira,trincadeira
Trousseau gris, grey riesling
Trousseau gris,baratszölö
Trousseau gris,chauche gris
Trousseau gris,francia szürke
Trousseau gris,goundoulenc
Trousseau gris,gray riesling
Trousseau gris,grey riesling
Trousseau gris,gris de salces
Trousseau gris,gris de salses
Trousseau gris,guindolenc
Trousseau gris,guindoulenc
Trousseau gris,hamu szölö
Trousseau gris,hamuszölö
Trousseau gris,nagyvati
Trousseau gris,sals
Trousseau gris,sals cenusiu
Trousseau gris,salses gris
Trousseau gris,shome seryi
Trousseau gris,sose serii
Trousseau gris,terret d'afrique
Trousseau gris,trousseau gris 
Tsaoussi,tsaoussi
Tsolikauri,tsolikauri
Turán,turán
Ugni blanc, ugni blanc
Ugni blanc,albana secco
Ugni blanc,beau
Ugni blanc,blanc auba
Ugni blanc,blancoun
Ugni blanc,bobiano
Ugni blanc,bonebeou
Ugni blanc,bouan
Ugni blanc,branquinha
Ugni blanc,brocanico
Ugni blanc,bubbiano
Ugni blanc,buriano
Ugni blanc,buzzetto
Ugni blanc,cadillate
Ugni blanc,castelli
Ugni blanc,castelli romani
Ugni blanc,castillone
Ugni blanc,chator
Ugni blanc,clairette d'afrique
Ugni blanc,clairette de vence
Ugni blanc,clairette ronde
Ugni blanc,engana rapazes
Ugni blanc,espadeiro branco
Ugni blanc,gredelin
Ugni blanc,juni blan
Ugni blanc,lbano
Ugni blanc,muscadet aigre
Ugni blanc,padeiro branco
Ugni blanc,perugino
Ugni blanc,procanico
Ugni blanc,procanico dell isola d elba
Ugni blanc,procanico portoferraio
Ugni blanc,romani
Ugni blanc,rossan de nice
Ugni blanc,rossetto
Ugni blanc,rossula
Ugni blanc,roussan
Ugni blanc,rusciola
Ugni blanc,saint emilion des charentes
Ugni blanc,santoro
Ugni blanc,shiraz white
Ugni blanc,spoletino
Ugni blanc,talia
Ugni blanc,thalia
Ugni blanc,trebbianello
Ugni blanc,trebbiano
Ugni blanc,trebbiano 
Ugni blanc,trebbiano della fiamma
Ugni blanc,trebbiano di cesene
Ugni blanc,trebbiano di empoli
Ugni blanc,trebbiano di lucca
Ugni blanc,trebbiano fiorentino
Ugni blanc,trebbiano gallo and trebbiano d'abruzzo
Ugni blanc,trebbiano romagnolo
Ugni blanc,trebbiano toscano
Ugni blanc,trebbianone
Ugni blanc,tribbiano
Ugni blanc,tribbiano forte
Ugni blanc,biancone
Ugni blanc,blanc de cadillac
Ugni blanc,cadillac
Ugni blanc,falanchina
Ugni blanc,greco
Ugni blanc,malvasia fina
Ugni blanc,queue de renard
Ugni blanc,rossola
Ugni blanc,trebbiano di soave
Ugni blanc,trebbiano di tortona
Ugni blanc,turbiano
Ugni blanc,ugni blanc
Usakhelauri,usakhelauri
Uva di Troia , sumarello
Uva di Troia , tranese 
Uva di Troia , troiano
Uva di Troia , uva della marina.
Uva di Troia , uva di barletta
Uva di Troia , uva di canosa
Uva di Troia ,nero di troia
Uva di Troia ,uva di troia 
Uva Rara,uva rara
Uva Tosca,uva tosca
Uvalino,uvalino
Valdiguié, brocol 
Valdiguié, gamay 15
Valdiguié, napa gamay 
Valdiguié,valdiguié 
Valentino nero,valentino nero
Vega,26 and incrocio dalmassso ii
Vega,dalmasso 2-26
Vega,vega
Verdea,colombana
Verdea,colombana del picciolli
Verdea,colombana di peccioli
Verdea,colombano
Verdea,doree d'italia
Verdea,doree d'italie
Verdea,gambo rosso
Verdea,paradisa
Verdea,paradisa di bologne
Verdea,paradizia
Verdea,paradssiotto
Verdea,s. colombano
Verdea,san colombano
Verdea,san colombano paradiso d'italia
Verdea,sancolombana
Verdea,vardea
Verdea,verdea di montalto
Verdea,verdecana and verdicchio giallo
Verdea,colombana bianca
Verdea,verdea
Verdeca,albese bianco
Verdeca,albina verde
Verdeca,alvino verde
Verdeca,biancolina
Verdeca,carosella
Verdeca,primarulo
Verdeca,san gennaro
Verdeca,tivolese
Verdeca,verdacchio
Verdeca,verde
Verdeca,verdeca
Verdeca,verdera
Verdeca,verdesca
Verdeca,verdicchio femmina
Verdeca,verdicella
Verdeca,verdichio tirolese
Verdeca,verdichio tivolese
Verdeca,verdigno
Verdeca,verdisco bianco
Verdeca,verdisio bianco
Verdeca,verdolino
Verdeca,verdone and vino verde
Verdeca,uva marana
Verdeca,verdea
Verdeca,verdicchio bianco
Verdeca,verdicchio peloso
Verdeca,verdicchio verde
Verdeca,verdisco
Verdejo,verdejo
Verdelho, gouveio 
Verdelho, verdello
Verdelho,verdelho 
Verdello,verdetto
Verdello,verdello
Verdesse,bian ver
Verdesse,bian vert
Verdesse,clairette de chindrieux
Verdesse,clairette précoce
Verdesse,dongine
Verdesse,etraire blanche
Verdesse,verdasse
Verdesse,verdêche
Verdesse,verdesse
Verdesse,verdesse muscade
Verdesse,verdeze musqué and verdeze musquée
Verdesse,blanchette
Verdesse,verdea
Verdicchio,boschera bianca
Verdicchio,giallo
Verdicchio,maggiore
Verdicchio,marchigiano
Verdicchio,mazzanico
Verdicchio,niuivres
Verdicchio,peloso
Verdicchio,peverella
Verdicchio,peverello
Verdicchio,peverise bianco
Verdicchio,pfeffer
Verdicchio,pfeffertraube
Verdicchio,terbiana
Verdicchio,torbiana
Verdicchio,trebbiano di lugana
Verdicchio,trebbiano verde
Verdicchio,trebbiano veronese
Verdicchio,turbiana
Verdicchio,turbiana moscato
Verdicchio,turviana
Verdicchio,uva aminea
Verdicchio,verdello duro persico
Verdicchio,verdicchio
Verdicchio,verdicchio dolce
Verdicchio,verdicchio doratel
Verdicchio,verdicchio doratello
Verdicchio,verdicchio giallo
Verdicchio,verdicchio marchigiano
Verdicchio,verdicchio scroccarello
Verdicchio,verdicchio seroccarello
Verdicchio,verdicchio straccione
Verdicchio,verdicchio stretto
Verdicchio,verdicchio verdaro
Verdicchio,verdicchio verzaro
Verdicchio,verdicchio verzello
Verdicchio,verdone
Verdicchio,verzaro and verzello verde
Verdicchio,maceratese
Verdicchio,peverenda
Verdicchio,trebbiano di soave
Verdicchio,turbiano
Verdicchio,uva marana
Verdicchio,verdicchio bianco
Verdicchio,verdicchio marino
Verdicchio,verdicchio peloso
Verdicchio,verdicchio verde
Verdiso, verdia
Verdiso,groppeta
Verdiso,pedevendia
Verdiso,perduti perevenda
Verdiso,verdia
Verdiso,verdia bianca di conegliano
Verdiso,verdia de campagna
Verdiso,verdiga
Verdiso,verdiger
Verdiso,verdisa
Verdiso,verdisa bianca trevignana
Verdiso,verdisa grossa
Verdiso,verdise
Verdiso,verdise bianca
Verdiso,verdisio
Verdiso,verdiso 
Verdiso,verdiso gentile
Verdiso,verdiso zentil
Verdiso,verdisone
Verdiso,verdiza and verdisot
Verdiso,peverenda
Verdiso,verdisco
Verdoncho,verdoncho
Verduzzo,verduzzo
Verduzzo,ramandolo
Verduzzo,romandolo
Verduzzo,veduzz
Verduzzo,verdana friulana
Verduzzo,verdicchio friulano
Verduzzo,verduc
Verduzzo,verduz
Verduzzo,verduza
Verduzzo,verduzo and verduzzo verde
Verduzzo,verduzzo friulano
Verduzzo,verduzzo giallo
Verduzzo Trevigiano,verduzzo trevigiano
Verduzzo Trevigiano,ramandolo
Verduzzo Trevigiano,romandolo
Verduzzo Trevigiano,veduzz
Verduzzo Trevigiano,verdana friulana
Verduzzo Trevigiano,verdicchio friulano
Verduzzo Trevigiano,verduc
Verduzzo Trevigiano,verduz
Verduzzo Trevigiano,verduza
Verduzzo Trevigiano,verduzo and verduzzo verde
Verduzzo Trevigiano,verduzzo friulano
Verduzzo Trevigiano,verduzzo giallo
Vermentino, rolle
Vermentino,agostenga blanc
Vermentino,and vermentinu
Vermentino,brustiano di corsica
Vermentino,carbes
Vermentino,carbesso
Vermentino,favorita bianca
Vermentino,favorita bianca di conegliano
Vermentino,favorita d'alba
Vermentino,favorita di alba
Vermentino,favorita di conegliano
Vermentino,formentino
Vermentino,fourmentin
Vermentino,garbesso
Vermentino,grosse clarette
